0.0121003222874759,0.144835792818957,0.0340318372706105,0.589785902509019,0.841083859641086,0.0793261652858927,0.119639638387247,0.259279470056099,0.414795715511616,0.000498134861516509
0.144835792818957,0.804093223010941,0.415373190880013,0.984630806415965,0.99872040941422,0.64383496180381,0.533384511572918,0.931370711908998,0.96797951086653,0.00601126813067974
0.0340318372706105,0.415373190880012,0.117369011119494,0.87272558121347,0.966369933592059,0.234236862483504,0.280888933076528,0.588976833818054,0.783796757978089,0.00156337882284545
0.58978590250902,0.984630806415966,0.872725581213469,0.954759660697455,0.996396396396396,0.955193494422763,0.896328293736501,0.995764955002647,0.996386630532972,0.0432726092335545
0.841083859641087,0.99872040941422,0.96636993359206,0.996396396396396,0.910652920962199,0.993931566963644,0.975308641975309,0.997973657548126,0.996545768566494,0.108718773993086
0.0793261652858927,0.643834961803807,0.234236862483504,0.955193494422764,0.993931566963645,0.41491805587131,0.448780177061821,0.808761438271109,0.915853400238359,0.00363994337264302
0.119639638387247,0.533384511572918,0.280888933076528,0.896328293736501,0.975308641975309,0.448780177061821,0.891625615763547,0.749696233292831,0.850931677018634,0.00911607837614708
0.259279470056099,0.931370711908998,0.588976833818055,0.995764955002647,0.997973657548126,0.808761438271109,0.749696233292831,0.958395245170877,0.991882293252156,0.0115306092909864
0.414795715511616,0.96797951086653,0.783796757978089,0.996386630532972,0.996545768566494,0.915853400238358,0.850931677018634,0.991882293252156,0.956709956709957,0.0243891394950326
0.000498134861516509,0.00601126813067975,0.00156337882284545,0.0432726092335545,0.108718773993086,0.00363994337264302,0.00911607837614708,0.0115306092909864,0.0243891394950326,1.88999821995717e-05
