0.00218470320491794,0.000980796344369334,4.67896328848529e-07,0.00039537102448483,4.6789632885016e-07,0.00180079992952139,4.678963288499e-07,0.000542098670510825,4.67896328849591e-07,0.000342852850796837
0.00098079634436933,0.0163253855518264,1.34071387361175e-06,0.148658231976727,1.34071387361642e-06,0.00515046800236241,1.34071387361568e-06,0.041553410873207,1.34071387361479e-06,0.0865659265440866
4.67896328848529e-07,1.34071387361175e-06,0.00159113625419285,1.00970629143826e-05,0.00159113625419276,8.32655607736901e-07,0.00159113625419382,2.55238685392073e-06,0.00159113625419301,4.42470893886021e-06
0.000395371024484829,0.148658231976727,1.00970629143826e-05,0.261051331707645,1.00970629144178e-05,0.0704712431056459,1.00970629144122e-05,0.174886742984533,1.00970629144056e-05,0.209920033027268
4.6789632885016e-07,1.34071387361642e-06,0.00159113625419276,1.00970629144178e-05,0.00159113625419395,8.32655607739803e-07,0.00159113625419373,2.55238685392962e-06,0.00159113625419291,4.42470893887563e-06
0.00180079992952141,0.00515046800236241,8.32655607736901e-07,0.070471243105646,8.32655607739803e-07,0.00298786930172346,8.3265560773934e-07,0.0110196722515048,8.32655607738791e-07,0.0307760456942736
4.678963288499e-07,1.34071387361568e-06,0.00159113625419382,1.00970629144122e-05,0.00159113625419373,8.3265560773934e-07,0.00159113625419306,2.5523868539282e-06,0.00159113625419398,4.42470893887317e-06
0.000542098670510825,0.0415534108732069,2.55238685392073e-06,0.174886742984533,2.55238685392962e-06,0.0110196722515048,2.5523868539282e-06,0.0925565235027235,2.55238685392652e-06,0.143497208754663
4.67896328849591e-07,1.34071387361479e-06,0.00159113625419301,1.00970629144056e-05,0.00159113625419291,8.32655607738791e-07,0.00159113625419398,2.55238685392652e-06,0.00159113625419354,4.42470893887025e-06
0.000342852850796838,0.0865659265440866,4.42470893886021e-06,0.209920033027269,4.42470893887563e-06,0.0307760456942736,4.42470893887317e-06,0.143497208754663,4.42470893887025e-06,0.174353280874376
