0.00314724241707942,5.22381625776778e-07,0.0107401421592552,0.0941483660739309,0.00101470457659607,5.22399156878822e-07,0.0512078662029395,0.00497110622836978,0.00218753058338497,0.0234324151807043
5.22381625776778e-07,0.00158448373893247,1.47456444748513e-06,2.56899992534113e-05,1.33697305243128e-06,0.00158448374563854,4.34037684432111e-06,7.1872962997396e-07,2.44323946646863e-07,6.99768634760989e-06
0.0107401421592552,1.47456444748513e-06,0.0799077295580078,0.183543308306811,0.00793537549944452,1.47461393365516e-06,0.158623503873117,0.0397968808411384,0.000499999330561869,0.128594080235531
0.0941483660739309,2.56899992534113e-05,0.183543308306811,0.271798613635948,0.025271330581287,8.56362046258374e-06,0.2458834843331,0.169683971142461,0.000326160867582004,0.208004110134288
0.00101470457659608,1.33697305243128e-06,0.00793537549944452,0.025271330581287,0.0117512527605021,1.33701792107247e-06,0.0264623144098555,0.00644717242685366,1.62885416104238e-06,0.016237889594441
5.22399156878822e-07,0.00158448374563854,1.47461393365516e-06,8.56362046258374e-06,1.33701792107247e-06,0.00158448375234468,4.34052250548917e-06,7.18753750491299e-07,2.44332146153511e-07,1.16567652819807e-05
0.0512078662029395,4.34037684432111e-06,0.158623503873117,0.2458834843331,0.0264623144098555,4.34052250548917e-06,0.202701517918185,0.116157254665395,0.000428274315175885,0.182479886223932
0.00497110622836981,7.1872962997396e-07,0.0397968808411384,0.169683971142462,0.00644717242685365,7.18753750491299e-07,0.116157254665395,0.0161704468750829,0.000876192311679902,0.0733920685509565
0.00218753058338495,2.44323946646863e-07,0.000499999330561869,0.000326160867582004,1.62885416104238e-06,2.44332146153511e-07,0.000428274315175885,0.000876192311679902,0.00245662714508598,0.000272367221953872
0.0234324151807043,6.99768634760989e-06,0.12859408023553,0.208004110134288,0.0162378895944411,1.16567652819807e-05,0.182479886223932,0.0733920685509562,0.000272367221953872,0.165401129332174
